time,open,high,low,close,vol,mount
2014/04/16 10:35:57.600,2229.4,2229.2,2229.0,2229.4,20,62123
2014/04/16 10:35:58.100,2229.4,2229.4,2229.2,2229.4,8,62122
2014/04/16 10:35:58.600,2229.4,2229.4,2229.2,2229.4,30,62104
2014/04/16 10:35:59.100,2229.2,2229.4,2229.2,2229.2,12,62103
2014/04/16 10:35:59.600,2229.0,2229.2,2229.0,2229.0,17,62106
2014/04/16 10:36:00.100,2229.2,2229.2,2229.0,2229.2,31,62126
2014/04/16 10:36:00.600,2229.0,2229.4,2229.0,2229.0,155,62089
2014/04/16 10:36:01.100,2229.2,2229.2,2229.0,2229.2,76,62138
2014/04/16 10:36:01.600,2229.2,2229.8,2229.2,2229.2,82,62153
2014/04/16 10:36:02.100,2229.8,2229.8,2229.4,2229.8,19,62154
2014/04/16 10:36:02.600,2229.8,2229.8,2229.6,2229.8,23,62160
2014/04/16 10:36:03.100,2229.4,2229.8,2229.6,2229.4,41,62151
2014/04/16 10:36:03.600,2230.2,2230.2,2230.0,2230.2,106,62172
2014/04/16 10:36:04.100,2230.2,2230.2,2230.0,2230.2,27,62167
2014/04/16 10:36:04.600,2230.0,2230.0,2229.8,2230.0,40,62161
2014/04/16 10:36:05.100,2230.0,2230.2,2230.0,2230.0,112,62123
2014/04/16 10:36:05.600,2230.4,2230.4,2230.2,2230.4,20,62136
2014/04/16 10:36:06.100,2230.6,2230.6,2230.4,2230.6,36,62120
2014/04/16 10:36:06.600,2230.8,2230.6,2230.4,2230.8,96,62069
2014/04/16 10:36:07.100,2230.6,2230.8,2230.6,2230.6,35,62059
2014/04/16 10:36:07.600,2230.6,2230.8,2230.6,2230.6,42,62049
2014/04/16 10:36:08.100,2230.8,2231.0,2230.8,2230.8,52,62021
2014/04/16 10:36:08.600,2230.8,2231.0,2230.8,2230.8,43,62020
2014/04/16 10:36:09.100,2231.0,2231.2,2231.0,2231.0,19,62018
2014/04/16 10:36:09.600,2231.2,2231.4,2231.2,2231.2,67,61996
2014/04/16 10:36:10.100,2231.4,2231.6,2231.4,2231.4,60,61965
2014/04/16 10:36:10.600,2231.6,2232.0,2231.6,2231.6,138,61962
2014/04/16 10:36:11.100,2232.2,2232.2,2232.0,2232.2,64,61961
2014/04/16 10:36:11.600,2232.2,2232.6,2232.2,2232.2,120,61941
2014/04/16 10:36:12.100,2232.0,2232.4,2232.0,2232.0,188,61947
2014/04/16 10:36:12.600,2232.0,2232.0,2231.8,2232.0,66,61973
2014/04/16 10:36:13.100,2231.8,2231.8,2231.6,2231.8,95,61980
2014/04/16 10:36:13.600,2231.6,2231.6,2231.2,2231.6,229,61972
2014/04/16 10:36:14.100,2231.2,2231.6,2231.4,2231.2,70,61967
2014/04/16 10:36:14.600,2231.6,2231.8,2231.6,2231.6,47,61960
2014/04/16 10:36:15.100,2231.4,2231.6,2231.4,2231.4,106,61929
2014/04/16 10:36:15.600,2231.6,2232.0,2231.6,2231.6,82,61895
2014/04/16 10:36:16.100,2231.8,2232.0,2231.8,2231.8,54,61864
2014/04/16 10:36:16.600,2232.0,2232.0,2231.8,2232.0,122,61819
2014/04/16 10:36:17.100,2232.0,2232.0,2231.8,2232.0,74,61786
2014/04/16 10:36:17.600,2232.4,2232.4,2232.2,2232.4,62,61784
2014/04/16 10:36:18.100,2232.0,2232.8,2232.4,2232.0,45,61774
2014/04/16 10:36:18.600,2232.4,2232.6,2232.4,2232.4,48,61770
2014/04/16 10:36:19.100,2231.8,2232.4,2231.8,2231.8,69,61740
2014/04/16 10:36:19.600,2232.0,2232.4,2232.0,2232.0,77,61750
2014/04/16 10:36:20.100,2232.0,2232.0,2231.8,2232.0,59,61762
2014/04/16 10:36:20.600,2231.8,2232.0,2231.8,2231.8,64,61757
2014/04/16 10:36:21.100,2231.4,2231.8,2231.4,2231.4,72,61714
2014/04/16 10:36:21.600,2231.2,2231.6,2231.2,2231.2,23,61703
2014/04/16 10:36:22.100,2231.2,2231.8,2231.2,2231.2,22,61716
2014/04/16 10:36:22.600,2231.8,2231.8,2231.4,2231.8,33,61704
2014/04/16 10:36:23.100,2231.6,2231.8,2231.6,2231.6,8,61702
2014/04/16 10:36:23.600,2231.6,2231.8,2231.6,2231.6,21,61714
2014/04/16 10:36:24.100,2231.8,2232.0,2231.8,2231.8,11,61719
2014/04/16 10:36:24.600,2231.8,2232.0,2231.8,2231.8,23,61714
2014/04/16 10:36:25.100,2231.6,2231.8,2231.6,2231.6,45,61696
2014/04/16 10:36:25.600,2231.8,2231.8,2231.4,2231.8,44,61684
2014/04/16 10:36:26.100,2231.8,2231.6,2231.4,2231.8,5,61682
2014/04/16 10:36:26.600,2231.6,2231.6,2231.4,2231.6,69,61687
2014/04/16 10:36:27.100,2231.4,2231.4,2231.2,2231.4,19,61680
2014/04/16 10:36:27.600,2231.4,2231.4,2231.2,2231.4,23,61677
2014/04/16 10:36:28.100,2231.2,2231.2,2231.0,2231.2,26,61674
2014/04/16 10:36:28.600,2231.2,2231.2,2231.0,2231.2,27,61675
2014/04/16 10:36:29.100,2231.4,2231.6,2231.4,2231.4,52,61668
2014/04/16 10:36:29.600,2231.6,2231.6,2231.0,2231.6,44,61637
2014/04/16 10:36:30.100,2231.2,2231.4,2231.2,2231.2,30,61627
2014/04/16 10:36:30.600,2231.4,2231.6,2231.4,2231.4,54,61612
2014/04/16 10:36:31.100,2231.6,2231.8,2231.6,2231.6,75,61589
2014/04/16 10:36:31.600,2231.6,2231.8,2231.6,2231.6,22,61593
2014/04/16 10:36:32.100,2231.8,2232.0,2231.8,2231.8,49,61587
2014/04/16 10:36:32.600,2231.8,2232.0,2231.8,2231.8,55,61601
2014/04/16 10:36:33.100,2232.0,2232.2,2232.0,2232.0,22,61608
2014/04/16 10:36:33.600,2232.0,2232.0,2231.8,2232.0,52,61605
2014/04/16 10:36:34.100,2232.0,2232.0,2231.8,2232.0,12,61609
2014/04/16 10:36:34.600,2231.8,2231.8,2231.6,2231.8,48,61620
2014/04/16 10:36:35.100,2231.8,2231.8,2231.6,2231.8,16,61629
2014/04/16 10:36:35.600,2231.8,2231.8,2231.6,2231.8,91,61650
2014/04/16 10:36:36.100,2231.0,2231.2,2231.0,2231.0,92,61655
2014/04/16 10:36:36.600,2231.4,2231.4,2231.2,2231.4,98,61676
2014/04/16 10:36:37.100,2231.0,2231.0,2230.6,2231.0,54,61678
2014/04/16 10:36:37.600,2231.0,2231.2,2231.0,2231.0,38,61697
2014/04/16 10:36:38.100,2231.0,2231.0,2230.6,2231.0,29,61702
2014/04/16 10:36:38.600,2230.6,2231.0,2230.6,2230.6,14,61709
2014/04/16 10:36:39.100,2231.0,2231.2,2231.0,2231.0,33,61696
2014/04/16 10:36:39.600,2231.0,2231.0,2230.6,2231.0,40,61675
2014/04/16 10:36:40.100,2230.6,2231.0,2230.8,2230.6,12,61682
2014/04/16 10:36:40.600,2230.8,2230.8,2230.6,2230.8,14,61684
2014/04/16 10:36:41.100,2230.8,2230.8,2230.6,2230.8,11,61679
2014/04/16 10:36:41.600,2230.8,2231.0,2230.8,2230.8,11,61677
2014/04/16 10:36:42.100,2231.2,2231.2,2231.0,2231.2,68,61617
2014/04/16 10:36:42.600,2230.8,2231.0,2230.6,2230.8,10,61620
2014/04/16 10:36:43.100,2230.8,2231.0,2230.8,2230.8,7,61614
2014/04/16 10:36:43.600,2231.0,2230.8,2230.6,2231.0,12,61607
2014/04/16 10:36:44.100,2230.8,2231.0,2230.6,2230.8,6,61608
2014/04/16 10:36:44.600,2230.6,2230.6,2230.4,2230.6,34,61599
2014/04/16 10:36:45.100,2230.4,2230.6,2230.4,2230.4,22,61601
2014/04/16 10:36:45.600,2230.2,2230.4,2230.2,2230.2,32,61588
2014/04/16 10:36:46.100,2230.6,2230.6,2230.4,2230.6,23,61592
2014/04/16 10:36:46.600,2230.4,2230.6,2230.4,2230.4,21,61591
2014/04/16 10:36:47.100,2230.6,2230.6,2230.4,2230.6,20,61582
2014/04/16 10:36:47.600,2230.6,2230.8,2230.6,2230.6,28,61575
2014/04/16 10:36:48.100,2230.6,2231.0,2230.8,2230.6,76,61550
2014/04/16 10:36:48.600,2230.8,2231.0,2230.8,2230.8,21,61560
2014/04/16 10:36:49.100,2231.0,2231.2,2230.8,2231.0,48,61584
2014/04/16 10:36:49.600,2231.2,2231.2,2230.8,2231.2,36,61578
2014/04/16 10:36:50.100,2231.0,2231.2,2231.0,2231.0,12,61581
2014/04/16 10:36:50.600,2231.0,2231.4,2231.0,2231.0,29,61590
2014/04/16 10:36:51.100,2231.0,2231.0,2230.8,2231.0,6,61592
2014/04/16 10:36:51.600,2231.0,2231.0,2230.8,2231.0,6,61588
2014/04/16 10:36:52.100,2231.0,2231.0,2230.8,2231.0,4,61588
2014/04/16 10:36:52.600,2231.0,2231.0,2230.8,2231.0,0,61588
2014/04/16 10:36:53.100,2231.0,2231.0,2230.8,2231.0,19,61594
2014/04/16 10:36:53.600,2230.6,2230.8,2230.6,2230.6,51,61603
2014/04/16 10:36:54.100,2231.0,2231.0,2230.8,2231.0,13,61604
2014/04/16 10:36:54.600,2231.0,2231.0,2230.8,2231.0,2,61605
2014/04/16 10:36:55.100,2230.8,2231.0,2230.8,2230.8,4,61602
2014/04/16 10:36:55.600,2230.8,2231.0,2230.8,2230.8,8,61602
2014/04/16 10:36:56.100,2231.0,2231.2,2231.0,2231.0,103,61656
2014/04/16 10:36:56.600,2231.0,2231.0,2230.8,2231.0,16,61664
2014/04/16 10:36:57.100,2231.0,2231.2,2231.0,2231.0,8,61663
2014/04/16 10:36:57.600,2230.8,2231.0,2230.8,2230.8,18,61666
2014/04/16 10:36:58.100,2230.8,2231.0,2230.8,2230.8,2,61665
2014/04/16 10:36:58.600,2231.0,2231.0,2230.8,2231.0,11,61664
2014/04/16 10:36:59.100,2230.8,2230.8,2230.6,2230.8,4,61665
2014/04/16 10:36:59.600,2230.8,2231.0,2230.6,2230.8,3,61665
2014/04/16 10:37:00.100,2230.6,2230.8,2230.6,2230.6,1,61666
2014/04/16 10:37:00.600,2230.8,2231.0,2230.8,2230.8,19,61672
2014/04/16 10:37:01.100,2231.0,2230.8,2230.6,2231.0,65,61704
2014/04/16 10:37:01.600,2230.6,2230.8,2230.6,2230.6,43,61720
2014/04/16 10:37:02.100,2230.8,2230.8,2230.6,2230.8,30,61738
2014/04/16 10:37:02.600,2230.6,2230.8,2230.6,2230.6,23,61750
2014/04/16 10:37:03.100,2231.0,2231.2,2231.0,2231.0,158,61786
2014/04/16 10:37:03.600,2231.0,2231.0,2230.8,2231.0,25,61795
2014/04/16 10:37:04.100,2230.8,2231.0,2230.8,2230.8,13,61804
2014/04/16 10:37:04.600,2230.8,2230.8,2230.4,2230.8,18,61808
2014/04/16 10:37:05.100,2230.8,2230.8,2230.6,2230.8,22,61803
2014/04/16 10:37:05.600,2230.8,2230.8,2230.6,2230.8,15,61808
2014/04/16 10:37:06.100,2230.6,2230.8,2230.6,2230.6,7,61804
2014/04/16 10:37:06.600,2230.6,2230.8,2230.6,2230.6,33,61799
2014/04/16 10:37:07.100,2230.6,2230.8,2230.6,2230.6,21,61796
2014/04/16 10:37:07.600,2230.6,2230.8,2230.6,2230.6,15,61799
2014/04/16 10:37:08.100,2230.6,2230.8,2230.4,2230.6,8,61796
2014/04/16 10:37:08.600,2230.6,2230.6,2230.4,2230.6,3,61796
2014/04/16 10:37:09.100,2230.6,2230.6,2230.4,2230.6,3,61798
2014/04/16 10:37:09.600,2230.4,2230.6,2230.4,2230.4,8,61798
2014/04/16 10:37:10.100,2230.4,2230.6,2230.4,2230.4,18,61796
2014/04/16 10:37:10.600,2230.4,2230.4,2230.2,2230.4,43,61808
2014/04/16 10:37:11.100,2230.2,2230.6,2230.4,2230.2,18,61807
2014/04/16 10:37:11.600,2230.6,2230.8,2230.6,2230.6,60,61786
2014/04/16 10:37:12.100,2230.8,2230.8,2230.6,2230.8,18,61772
2014/04/16 10:37:12.600,2230.8,2231.0,2230.8,2230.8,25,61790
2014/04/16 10:37:13.100,2230.8,2231.0,2230.8,2230.8,30,61791
2014/04/16 10:37:13.600,2231.0,2231.0,2230.8,2231.0,6,61793
2014/04/16 10:37:14.100,2231.0,2231.0,2230.8,2231.0,56,61788
2014/04/16 10:37:14.600,2231.4,2231.4,2231.0,2231.4,29,61790
2014/04/16 10:37:15.100,2231.2,2231.4,2231.2,2231.2,55,61787
2014/04/16 10:37:15.600,2231.4,2231.4,2231.2,2231.4,35,61791
2014/04/16 10:37:16.100,2231.4,2231.6,2231.4,2231.4,13,61795
2014/04/16 10:37:16.600,2231.4,2231.6,2231.4,2231.4,16,61799
